High Demand (New Haven),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Fresno),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Atlanta),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Miami),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost
0,89,11,0,100,0,0,30,10,282882,1,1,1,1,2763,313,1,1,2,1,2,1129,561,1690,,0,89,11,0,100,0,0,30,10,282882,1,1,1,1,2763,313,1,1,4,0,4,3234,169,3403,,0,89,0,0,0,30,10,282882,1,1,1,1,100,2763,313,1,1,1,1,1,3,183,76,1543,1802,,0,87,11,0,100,0,0,31,10,281920,1,1,1,1,4800,441,1,1,2,0,2,1608,792,2400,,0,87,11,0,100,0,0,31,10,281920,1,1,1,1,4800,441,1,1,3,0,3,4566,239,4804,,0,87,0,0,0,31,10,281920,1,1,1,1,100,4800,441,1,1,1,1,1,2,298,97,2177,2572,,0,78,11,0,100,0,0,416,10,282401,1,1,1,1,6281,377,1,1,2,1,2,1477,677,2154,,0,78,11,0,100,0,0,416,10,282401,1,1,1,1,6281,377,1,1,2,0,2,3918,204,4122,,0,78,0,0,0,416,10,282401,1,1,1,1,100,6281,377,1,1,0,1,1,2,198,508,1860,2566,,0,89,11,0,100,0,0,346,10,282882,1,1,1,1,2763,313,1,1,2,1,3,1141,561,1702,,0,89,11,0,100,0,0,346,10,282882,1,1,1,1,2763,313,1,1,3,0,3,3236,169,3405,,0,89,0,0,0,346,10,282882,1,1,1,1,100,2763,313,1,1,0,1,1,2,178,416,1543,2137
0,79,7,0,100,0,0,34,10,257024,1,1,1,1,3360,370,1,1,2,1,2,1338,664,2002,,0,79,7,0,100,0,0,34,10,257024,1,1,1,1,3360,370,1,1,3,0,4,3827,200,4027,,0,79,0,0,0,34,10,257024,1,1,1,1,100,3360,370,1,1,1,1,1,3,202,84,1825,2111,,0,77,10,0,100,0,0,35,11,298316,1,1,1,1,4550,339,1,1,1,0,2,1249,609,1857,,0,77,10,0,100,0,0,35,11,298316,1,1,1,1,4550,339,1,1,2,0,2,3511,183,3694,,0,77,0,0,0,35,11,298316,1,1,1,1,100,4550,339,1,1,1,1,0,2,203,107,1673,1982,,0,78,9,0,100,0,0,419,9,377670,1,1,1,1,3955,354,1,1,2,0,3,1349,636,1986,,0,78,9,0,100,0,0,419,9,377670,1,1,1,1,3955,354,1,1,2,0,3,3678,192,3870,,0,78,0,0,0,419,9,377670,1,1,1,1,100,3955,354,1,1,0,2,1,2,247,648,1749,2644,,0,79,7,0,100,0,0,393,10,257024,1,1,1,1,3360,370,1,1,2,1,2,1352,664,2016,,0,79,7,0,100,0,0,393,10,257024,1,1,1,1,3360,370,1,1,3,0,3,3829,200,4029,,0,79,0,0,0,393,10,257024,1,1,1,1,100,3360,370,1,1,0,1,1,2,197,459,1825,2481
0,82,10,0,100,0,0,33,10,290615,1,1,1,1,6329,302,1,1,2,0,3,1171,542,1714,,0,82,10,0,100,0,0,33,10,290615,1,1,1,1,6329,302,1,1,4,0,5,3137,163,3300,,0,82,0,0,0,33,10,290615,1,1,1,1,100,6329,302,1,1,1,1,1,3,218,65,1490,1772,,0,83,11,0,100,0,0,32,10,396184,1,1,1,1,5513,290,1,1,2,1,2,1110,520,1631,,0,83,11,0,100,0,0,32,10,396184,1,1,1,1,5513,290,1,1,3,0,3,3008,157,3165,,0,83,0,0,0,32,10,396184,1,1,1,1,100,5513,290,1,1,1,1,1,2,176,58,1430,1664,,0,83,14,0,100,0,0,394,8,343400,1,1,1,1,5921,296,1,1,2,1,3,1229,531,1760,,0,83,14,0,100,0,0,394,8,343400,1,1,1,1,5921,296,1,1,2,0,3,3087,160,3247,,0,83,0,0,0,394,8,343400,1,1,1,1,100,5921,296,1,1,0,1,1,2,192,504,1460,2156,,0,82,10,0,100,0,0,375,10,290615,1,1,1,1,6329,302,1,1,2,0,3,1198,542,1740,,0,82,10,0,100,0,0,375,10,290615,1,1,1,1,6329,302,1,1,4,0,4,3141,163,3305,,0,82,0,0,0,375,10,290615,1,1,1,1,100,6329,302,1,1,0,1,1,2,206,501,1490,2197
0,75,11,0,100,0,0,36,9,220353,1,1,1,1,3498,548,1,1,2,1,3,1956,984,2940,,0,75,11,0,100,0,0,36,9,220353,1,1,1,1,3498,548,1,1,3,0,4,5667,297,5963,,0,75,0,0,0,36,9,220353,1,1,1,1,100,3498,548,1,1,1,1,1,3,272,118,2705,3095,,0,79,8,0,100,0,0,34,9,335266,1,1,1,1,2049,525,1,1,2,1,2,1842,944,2786,,0,79,8,0,100,0,0,34,9,335266,1,1,1,1,2049,525,1,1,3,0,3,5429,284,5714,,0,79,0,0,0,34,9,335266,1,1,1,1,100,2049,525,1,1,1,1,1,2,276,95,2594,2965,,0,87,14,0,100,0,0,376,11,277810,1,1,1,1,5274,337,1,1,2,0,2,1299,605,1904,,0,87,14,0,100,0,0,376,11,277810,1,1,1,1,5274,337,1,1,2,0,2,3498,182,3680,,0,87,0,0,0,376,11,277810,1,1,1,1,100,5274,337,1,1,0,1,1,2,175,446,1662,2283,,0,75,11,0,100,0,0,415,9,220353,1,1,1,1,3498,548,1,1,2,1,3,1973,984,2957,,0,75,11,0,100,0,0,415,9,220353,1,1,1,1,3498,548,1,1,3,0,3,5669,297,5966,,0,75,0,0,0,415,9,220353,1,1,1,1,100,3498,548,1,1,0,1,1,2,264,629,2705,3598
0,79,12,0,100,0,0,34,8,291050,1,1,1,1,4018,216,1,1,2,1,3,849,387,1236,,0,79,12,0,100,0,0,34,8,291050,1,1,1,1,4018,216,1,1,3,0,3,2242,117,2359,,0,79,0,0,0,34,8,291050,1,1,1,1,100,4018,216,1,1,1,1,1,3,105,45,1064,1214,,0,89,8,0,100,0,0,30,11,242798,1,1,1,1,5443,441,1,1,1,0,2,1610,791,2402,,0,89,8,0,100,0,0,30,11,242798,1,1,1,1,5443,441,1,1,2,0,2,4562,238,4801,,0,89,0,0,0,30,11,242798,1,1,1,1,100,5443,441,1,1,1,1,1,2,249,121,2175,2545,,0,84,10,0,100,0,0,387,8,266924,1,1,1,1,2230,528,1,1,2,1,3,1889,948,2838,,0,84,10,0,100,0,0,387,8,266924,1,1,1,1,2230,528,1,1,2,0,3,5462,286,5748,,0,84,0,0,0,387,8,266924,1,1,1,1,100,2230,528,1,1,0,1,1,2,272,713,2607,3592,,0,79,12,0,100,0,0,391,8,291050,1,1,1,1,4018,216,1,1,2,1,3,870,387,1257,,0,79,12,0,100,0,0,391,8,291050,1,1,1,1,4018,216,1,1,3,0,3,2245,117,2362,,0,79,0,0,0,391,8,291050,1,1,1,1,100,4018,216,1,1,0,1,1,2,102,242,1064,1408
0,72,11,0,100,0,0,37,10,393235,1,1,1,1,4572,428,1,1,2,1,3,1566,769,2335,,0,72,11,0,100,0,0,37,10,393235,1,1,1,1,4572,428,1,1,3,0,4,4435,232,4667,,0,72,0,0,0,37,10,393235,1,1,1,1,100,4572,428,1,1,1,1,1,3,283,88,2114,2485,,0,72,15,0,100,0,0,37,9,326105,1,1,1,1,6005,289,1,1,2,1,3,1126,519,1645,,0,72,15,0,100,0,0,37,9,326105,1,1,1,1,6005,289,1,1,4,0,4,3003,156,3160,,0,72,0,0,0,37,9,326105,1,1,1,1,100,6005,289,1,1,1,1,1,3,184,46,1426,1656,,0,72,9,0,100,0,0,452,10,359670,1,1,1,1,5289,359,1,1,2,1,3,1393,644,2037,,0,72,9,0,100,0,0,452,10,359670,1,1,1,1,5289,359,1,1,2,0,3,3727,194,3921,,0,72,0,0,0,452,10,359670,1,1,1,1,100,5289,359,1,1,0,2,1,3,228,620,1770,2619,,0,72,11,0,100,0,0,428,10,393235,1,1,1,1,4572,428,1,1,2,1,3,1586,769,2355,,0,72,11,0,100,0,0,428,10,393235,1,1,1,1,4572,428,1,1,3,0,3,4438,232,4670,,0,72,0,0,0,428,10,393235,1,1,1,1,100,4572,428,1,1,0,1,1,2,268,662,2114,3044
0,80,15,0,100,0,0,34,11,232781,1,1,1,1,5871,569,1,1,2,0,2,2064,1022,3086,,0,80,15,0,100,0,0,34,11,232781,1,1,1,1,5871,569,1,1,2,0,3,5890,308,6198,,0,80,0,0,0,34,11,232781,1,1,1,1,100,5871,569,1,1,1,1,1,2,318,191,2809,3318,,0,71,14,0,100,0,0,37,9,317232,1,1,1,1,6427,578,1,1,2,1,2,2129,1038,3167,,0,71,14,0,100,0,0,37,9,317232,1,1,1,1,6427,578,1,1,2,0,3,5985,313,6298,,0,71,0,0,0,37,9,317232,1,1,1,1,100,6427,578,1,1,1,1,1,2,382,138,2852,3372,,0,76,10,0,100,0,0,431,8,375007,1,1,1,1,6149,573,1,1,2,0,2,2188,1030,3217,,0,76,10,0,100,0,0,431,8,375007,1,1,1,1,6149,573,1,1,2,0,2,5952,310,6263,,0,76,0,0,0,431,8,375007,1,1,1,1,100,6149,573,1,1,0,1,1,2,293,753,2830,3876,,0,80,15,0,100,0,0,387,11,232781,1,1,1,1,5871,569,1,1,2,0,2,2087,1022,3109,,0,80,15,0,100,0,0,387,11,232781,1,1,1,1,5871,569,1,1,2,0,2,5894,308,6202,,0,80,0,0,0,387,11,232781,1,1,1,1,100,5871,569,1,1,0,1,1,2,320,721,2809,3849
0,84,9,0,100,0,0,32,9,338817,1,1,1,1,6809,281,1,1,2,1,3,1140,504,1645,,0,84,9,0,100,0,0,32,9,338817,1,1,1,1,6809,281,1,1,4,0,4,2927,152,3079,,0,84,0,0,0,32,9,338817,1,1,1,1,100,6809,281,1,1,1,1,1,3,188,56,1386,1630,,0,82,7,0,100,0,0,33,11,355854,1,1,1,1,2820,418,1,1,2,1,2,1485,751,2236,,0,82,7,0,100,0,0,33,11,355854,1,1,1,1,2820,418,1,1,3,0,3,4321,226,4547,,0,82,0,0,0,33,11,355854,1,1,1,1,100,2820,418,1,1,1,1,1,2,260,88,2063,2411,,0,73,12,0,100,0,0,447,11,247335,1,1,1,1,4815,549,1,1,2,0,2,2008,987,2995,,0,73,12,0,100,0,0,447,11,247335,1,1,1,1,4815,549,1,1,2,0,2,5690,297,5987,,0,73,0,0,0,447,11,247335,1,1,1,1,100,4815,549,1,1,0,1,1,2,295,767,2712,3775,,0,84,9,0,100,0,0,370,9,338817,1,1,1,1,6809,281,1,1,2,1,3,1175,504,1679,,0,84,9,0,100,0,0,370,9,338817,1,1,1,1,6809,281,1,1,3,0,4,2933,152,3085,,0,84,0,0,0,370,9,338817,1,1,1,1,100,6809,281,1,1,0,1,1,2,179,432,1386,1998
0,84,15,0,100,0,0,32,9,266164,1,1,1,1,3964,589,1,1,2,0,3,2110,1057,3168,,0,84,15,0,100,0,0,32,9,266164,1,1,1,1,3964,589,1,1,3,0,4,6090,319,6408,,0,84,0,0,0,32,9,266164,1,1,1,1,100,3964,589,1,1,1,1,1,3,409,116,2906,3431,,0,90,10,0,100,0,0,30,11,266716,1,1,1,1,6088,596,1,1,2,1,2,2156,1071,3227,,0,90,10,0,100,0,0,30,11,266716,1,1,1,1,6088,596,1,1,3,0,3,6171,323,6494,,0,90,0,0,0,30,11,266716,1,1,1,1,100,6088,596,1,1,1,1,1,2,341,111,2944,3396,,0,87,8,0,100,0,0,376,8,266440,1,1,1,1,2526,592,1,1,2,1,2,2117,1064,3181,,0,87,8,0,100,0,0,376,8,266440,1,1,1,1,2526,592,1,1,2,0,3,6128,321,6448,,0,87,0,0,0,376,8,266440,1,1,1,1,100,2526,592,1,1,0,1,1,2,301,794,2925,4019,,0,84,15,0,100,0,0,370,9,266164,1,1,1,1,3964,589,1,1,2,0,3,2130,1057,3187,,0,84,15,0,100,0,0,370,9,266164,1,1,1,1,3964,589,1,1,3,0,3,6093,319,6412,,0,84,0,0,0,370,9,266164,1,1,1,1,100,3964,589,1,1,0,1,1,2,387,924,2906,4218
0,81,13,0,100,0,0,33,8,398565,1,1,1,1,5326,403,1,1,2,1,3,1522,724,2246,,0,81,13,0,100,0,0,33,8,398565,1,1,1,1,5326,403,1,1,3,0,4,4180,218,4398,,0,81,0,0,0,33,8,398565,1,1,1,1,100,5326,403,1,1,1,1,1,3,274,77,1989,2340,,0,70,9,0,100,0,0,38,11,237856,1,1,1,1,2531,428,1,1,2,1,2,1513,770,2283,,0,70,9,0,100,0,0,38,11,237856,1,1,1,1,2531,428,1,1,3,0,3,4429,232,4661,,0,70,0,0,0,38,11,237856,1,1,1,1,100,2531,428,1,1,1,1,1,3,233,82,2115,2430,,0,86,11,0,100,0,0,380,11,218211,1,1,1,1,6429,216,1,1,2,1,3,913,387,1300,,0,86,11,0,100,0,0,380,11,218211,1,1,1,1,6429,216,1,1,3,0,3,2254,117,2371,,0,86,0,0,0,380,11,218211,1,1,1,1,100,6429,216,1,1,0,1,1,2,125,336,1065,1526,,0,81,13,0,100,0,0,381,8,398565,1,1,1,1,5326,403,1,1,2,1,3,1550,724,2274,,0,81,13,0,100,0,0,381,8,398565,1,1,1,1,5326,403,1,1,3,0,3,4185,218,4403,,0,81,0,0,0,381,8,398565,1,1,1,1,100,5326,403,1,1,0,1,1,2,260,619,1989,2867
0,79,7,0,100,0,0,34,9,208935,1,1,1,1,3427,369,1,1,2,1,2,1348,663,2010,,0,79,7,0,100,0,0,34,9,208935,1,1,1,1,3427,369,1,1,3,0,3,3820,200,4019,,0,79,0,0,0,34,9,208935,1,1,1,1,100,3427,369,1,1,1,1,1,3,243,102,1821,2166,,0,89,12,0,100,0,0,30,10,355861,1,1,1,1,3851,359,1,1,2,0,2,1309,645,1954,,0,89,12,0,100,0,0,30,10,355861,1,1,1,1,3851,359,1,1,3,0,3,3720,195,3915,,0,89,0,0,0,30,10,355861,1,1,1,1,100,3851,359,1,1,1,1,1,2,244,81,1774,2098,,0,74,14,0,100,0,0,442,10,282398,1,1,1,1,6139,364,1,1,2,1,3,1443,654,2097,,0,74,14,0,100,0,0,442,10,282398,1,1,1,1,6139,364,1,1,2,0,3,3789,197,3986,,0,74,0,0,0,442,10,282398,1,1,1,1,100,6139,364,1,1,0,2,1,2,239,639,1797,2676,,0,79,7,0,100,0,0,393,9,208935,1,1,1,1,3427,369,1,1,2,1,2,1365,663,2027,,0,79,7,0,100,0,0,393,9,208935,1,1,1,1,3427,369,1,1,2,0,3,3823,200,4022,,0,79,0,0,0,393,9,208935,1,1,1,1,100,3427,369,1,1,0,1,1,2,236,554,1821,2611
0,71,10,0,100,0,0,38,9,282894,1,1,1,1,4268,524,1,1,2,1,2,1898,942,2840,,0,71,10,0,100,0,0,38,9,282894,1,1,1,1,4268,524,1,1,3,0,4,5429,284,5713,,0,71,0,0,0,38,9,282894,1,1,1,1,100,4268,524,1,1,1,1,1,3,286,127,2589,3002,,0,86,8,0,100,0,0,31,8,304399,1,1,1,1,2954,370,1,1,2,0,2,1342,664,2005,,0,86,8,0,100,0,0,31,8,304399,1,1,1,1,2954,370,1,1,3,0,3,3826,200,4026,,0,86,0,0,0,31,8,304399,1,1,1,1,100,2954,370,1,1,1,1,1,2,265,60,1824,2150,,0,79,13,0,100,0,0,413,9,393646,1,1,1,1,3611,447,1,1,2,0,3,1656,803,2459,,0,79,13,0,100,0,0,413,9,393646,1,1,1,1,3611,447,1,1,2,0,3,4633,242,4875,,0,79,0,0,0,413,9,393646,1,1,1,1,100,3611,447,1,1,0,1,1,2,272,725,2207,3204,,0,71,10,0,100,0,0,433,9,282894,1,1,1,1,4268,524,1,1,2,1,3,1918,942,2860,,0,71,10,0,100,0,0,433,9,282894,1,1,1,1,4268,524,1,1,3,0,3,5432,284,5716,,0,71,0,0,0,433,9,282894,1,1,1,1,100,4268,524,1,1,0,1,1,2,278,667,2589,3534
0,78,14,0,100,0,0,35,11,261838,1,1,1,1,4705,327,1,1,2,1,2,1219,588,1808,,0,78,14,0,100,0,0,35,11,261838,1,1,1,1,4705,327,1,1,3,0,3,3395,177,3572,,0,78,0,0,0,35,11,261838,1,1,1,1,100,4705,327,1,1,1,1,1,3,161,69,1617,1846,,0,71,11,0,100,0,0,37,9,382287,1,1,1,1,3210,354,1,1,2,1,2,1285,635,1920,,0,71,11,0,100,0,0,37,9,382287,1,1,1,1,3210,354,1,1,3,0,3,3660,191,3852,,0,71,0,0,0,37,9,382287,1,1,1,1,100,3210,354,1,1,1,1,1,2,199,106,1746,2051,,0,75,8,0,100,0,0,437,10,222062,1,1,1,1,3957,341,1,1,2,1,2,1288,612,1899,,0,75,8,0,100,0,0,437,10,222062,1,1,1,1,3957,341,1,1,3,0,3,3534,184,3718,,0,75,0,0,0,437,10,222062,1,1,1,1,100,3957,341,1,1,0,1,1,2,176,464,1681,2321,,0,78,14,0,100,0,0,397,11,261838,1,1,1,1,4705,327,1,1,2,1,2,1239,588,1827,,0,78,14,0,100,0,0,397,11,261838,1,1,1,1,4705,327,1,1,2,0,3,3398,177,3576,,0,78,0,0,0,397,11,261838,1,1,1,1,100,4705,327,1,1,0,1,1,2,156,369,1617,2142
0,72,9,0,100,0,0,37,9,311784,1,1,1,1,2198,516,1,1,2,0,2,1817,926,2743,,0,72,9,0,100,0,0,37,9,311784,1,1,1,1,2198,516,1,1,2,0,3,5329,279,5608,,0,72,0,0,0,37,9,311784,1,1,1,1,100,2198,516,1,1,1,1,1,3,305,192,2545,3043,,0,86,10,0,100,0,0,31,10,247340,1,1,1,1,5075,330,1,1,2,1,3,1235,592,1827,,0,86,10,0,100,0,0,31,10,247340,1,1,1,1,5075,330,1,1,4,0,4,3419,178,3598,,0,86,0,0,0,31,10,247340,1,1,1,1,100,5075,330,1,1,1,1,1,2,241,54,1628,1922,,0,89,13,0,100,0,0,365,9,379562,1,1,1,1,6137,423,1,1,2,0,2,1645,759,2404,,0,89,13,0,100,0,0,365,9,379562,1,1,1,1,6137,423,1,1,2,0,2,4394,229,4622,,0,89,0,0,0,365,9,379562,1,1,1,1,100,6137,423,1,1,0,1,0,2,230,578,2087,2895,,0,72,9,0,100,0,0,428,9,311784,1,1,1,1,2198,516,1,1,2,0,2,1828,926,2754,,0,72,9,0,100,0,0,428,9,311784,1,1,1,1,2198,516,1,1,2,0,2,5330,279,5610,,0,72,0,0,0,428,9,311784,1,1,1,1,100,2198,516,1,1,0,1,1,2,306,711,2545,3563
0,79,9,0,100,0,0,34,9,374251,1,1,1,1,2077,363,1,1,2,0,2,1290,651,1942,,0,79,9,0,100,0,0,34,9,374251,1,1,1,1,2077,363,1,1,2,0,2,3750,196,3946,,0,79,0,0,0,34,9,374251,1,1,1,1,100,2077,363,1,1,1,1,1,2,195,120,1790,2106,,0,81,8,0,100,0,0,33,10,242247,1,1,1,1,5239,446,1,1,2,0,2,1634,801,2435,,0,81,8,0,100,0,0,33,10,242247,1,1,1,1,5239,446,1,1,3,0,3,4618,241,4859,,0,81,0,0,0,33,10,242247,1,1,1,1,100,5239,446,1,1,1,1,1,2,262,88,2201,2551,,0,90,13,0,100,0,0,362,8,308249,1,1,1,1,3658,404,1,1,2,0,3,1523,726,2249,,0,90,13,0,100,0,0,362,8,308249,1,1,1,1,3658,404,1,1,3,0,3,4194,219,4413,,0,90,0,0,0,362,8,308249,1,1,1,1,100,3658,404,1,1,0,1,1,2,217,587,1996,2800,,0,79,9,0,100,0,0,394,9,374251,1,1,1,1,2077,363,1,1,2,0,2,1300,651,1952,,0,79,9,0,100,0,0,394,9,374251,1,1,1,1,2077,363,1,1,2,0,2,3751,196,3947,,0,79,0,0,0,394,9,374251,1,1,1,1,100,2077,363,1,1,0,1,1,2,196,450,1790,2436
0,76,13,0,100,0,0,36,11,305416,1,1,1,1,3739,392,1,1,2,1,3,1414,703,2117,,0,76,13,0,100,0,0,36,11,305416,1,1,1,1,3739,392,1,1,4,0,5,4052,212,4264,,0,76,0,0,0,36,11,305416,1,1,1,1,100,3739,392,1,1,1,1,1,3,230,68,1933,2231,,0,76,8,0,100,0,0,35,10,208733,1,1,1,1,4690,443,1,1,2,1,2,1615,796,2410,,0,76,8,0,100,0,0,35,10,208733,1,1,1,1,4690,443,1,1,3,0,4,4587,240,4827,,0,76,0,0,0,35,10,208733,1,1,1,1,100,4690,443,1,1,1,1,1,2,289,66,2187,2542,,0,86,11,0,100,0,0,379,9,357074,1,1,1,1,6714,217,1,1,2,1,3,977,390,1368,,0,86,11,0,100,0,0,379,9,357074,1,1,1,1,6714,217,1,1,4,0,4,2281,118,2398,,0,86,0,0,0,379,9,357074,1,1,1,1,100,6714,217,1,1,0,2,1,3,106,283,1073,1462,,0,76,13,0,100,0,0,408,11,305416,1,1,1,1,3739,392,1,1,2,1,3,1428,703,2132,,0,76,13,0,100,0,0,408,11,305416,1,1,1,1,3739,392,1,1,4,0,4,4055,212,4267,,0,76,0,0,0,408,11,305416,1,1,1,1,100,3739,392,1,1,0,1,1,2,218,527,1933,2678
